Experiment 1		run: 1		seed: 316
(5,5)	0	0	-0.75	0


step :	200
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.5	0.22499999999999998	0
(1,3)	0	-0.5	-0.875	0
(1,4)	0	-0.875	-0.875	-0.875
(1,5)	0	0	-0.9375	-0.9375
(2,1)	0.9624999999999999	0	0	-0.5
(2,2)	0	0	-0.5	0
(2,3)	0	-0.5	-0.5	0
(2,4)	-0.9375	-0.5	-0.75	-0.5
(2,5)	-0.9375	0	-0.875	-0.96875
(3,1)	-0.5	0	0	0
(3,2)	0	0	0	0
(3,3)	0	0	0	0
(3,4)	-0.5	-0.5	-0.5	-0.75
(3,5)	-0.875	0	-0.75	-0.355625
(4,1)	0	0	0	0
(4,2)	0	0	0	0
(4,3)	0	0	0	0
(4,4)	-0.75	-0.75	0	-0.5
(4,5)	0	0	-0.75	0.9624999999999999
(5,1)	0	-0.5	0	0
(5,2)	0	-0.9375	0	0
(5,3)	0	-0.75	-0.875	0
(5,4)	-0.5	0.22499999999999998	0	0
(5,5)	0	0	0	0


x = 1
		N	E	W	S
(1,1)	0	-0.9375	0	-0.96875
(1,2)	0	-0.75	-0.75	-0.96875
(1,3)	0	-0.75	-0.5	-0.75
(1,4)	0	-0.5	-0.5	-0.5
(1,5)	0	0	0	1.20625
(2,1)	-0.9375	-0.875	0	-0.875
(2,2)	-0.9375	-0.75	-0.875	-0.75
(2,3)	-0.75	-0.75	-0.75	-0.875
(2,4)	-0.5	-0.5	-0.75	0
(2,5)	0	0	0	0
(3,1)	-0.75	-0.5	0	-0.75
(3,2)	-0.75	-0.75	-0.5	-0.5
(3,3)	-0.875	-0.75	-0.5	-0.5
(3,4)	-0.5	-0.5	-0.5	0
(3,5)	1.2	0	0	0
(4,1)	-0.5	-0.5	0	-0.5
(4,2)	-0.75	0	-0.5	-0.5
(4,3)	0	-0.5	-0.5	0
(4,4)	-0.5	0	-0.5	0
(4,5)	-0.42875	0	0	-0.5
(5,1)	0	0	0	0
(5,2)	-0.5	0	0	0
(5,3)	0	0	0	0
(5,4)	-0.5	0	-0.5	0
(5,5)	-0.75	0	-0.75	0


step :	300
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.5	0.22499999999999998	0
(1,3)	0	-0.5	-0.875	-0.5
(1,4)	0	-0.9375	-0.875	-0.9375
(1,5)	0	0	-0.96875	-0.96875
(2,1)	1.6875	0	0	-0.5
(2,2)	0	0	-0.5	0
(2,3)	-0.5	-0.5	-0.5	0.9624999999999999
(2,4)	-0.96875	-0.75	-0.875	-0.5
(2,5)	-0.96875	0	-0.96875	-0.96875
(3,1)	-0.6056250000000001	0	0	0
(3,2)	0	0	0	0
(3,3)	0	0	0	0
(3,4)	-0.5	-0.5	-0.5	-0.75
(3,5)	-0.875	0	-0.75	-0.355625
(4,1)	-0.5	0	0	-0.5
(4,2)	0	0	0	0
(4,3)	1.44375	0	0	-0.5
(4,4)	-0.75	-0.75	0	-0.5
(4,5)	0	0	-0.75	0.9624999999999999
(5,1)	-0.75	-0.5	0	0
(5,2)	0	-0.9375	0	0
(5,3)	-0.80375	-0.84125	-0.875	0
(5,4)	-0.5	1.31875	0	0
(5,5)	0	0	0	0


x = 1
		N	E	W	S
(1,1)	0	-0.984375	0	-0.96875
(1,2)	0	-0.96875	-0.875	-0.96875
(1,3)	0	-0.875	-0.875	-0.9375
(1,4)	0	-0.5690625	-0.5	-0.75
(1,5)	0	0	0	1.9921875
(2,1)	-0.9375	-0.875	0	-0.9375
(2,2)	-0.9375	-0.875	-0.875	-0.9375
(2,3)	-0.9375	-0.875	-0.875	-0.875
(2,4)	-0.75	-0.5	-0.75	-0.875
(2,5)	0	0	-0.5	-0.21078124999999998
(3,1)	-0.875	-0.875	0	-0.875
(3,2)	-0.875	-0.875	-0.875	-0.75
(3,3)	-0.9375	-0.875	-0.75	-0.5684374999999999
(3,4)	-0.75	-0.5700000000000001	-0.75	-0.5
(3,5)	2.353125	0	0	0
(4,1)	-0.75	-0.5	0	0.22499999999999998
(4,2)	-0.75	-0.5	-0.75	-0.75
(4,3)	0	-0.5	-0.75	1.80625
(4,4)	-0.5	0	-0.5700000000000001	-0.5
(4,5)	-0.42875	0	-0.5	-0.5
(5,1)	0	0	0	0
(5,2)	-0.75	0	0	0
(5,3)	0	0	0	0
(5,4)	-0.5	-0.5	-0.5	0
(5,5)	-0.875	0	-0.75	0


step :	400
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.5	0.22499999999999998	0
(1,3)	0	-0.5	-0.875	-0.5
(1,4)	0	-0.9375	-0.875	-0.9375
(1,5)	0	0	-0.96875	-0.984375
(2,1)	1.6875	0	0	-0.5
(2,2)	0	0	-0.5	0
(2,3)	-0.5	-0.5	-0.5	2.32421875
(2,4)	-0.96875	-0.75	-0.875	-0.579140625
(2,5)	-0.984375	0	-0.984375	-0.96875
(3,1)	-0.6056250000000001	0	0	0
(3,2)	0	1.3890624999999999	0	0
(3,3)	-0.39726562500000007	-0.579140625	-0.5	-0.17123413085937517
(3,4)	-0.5	-0.75	1.95859375	-0.75
(3,5)	-0.9375	0	-0.75	-0.355625
(4,1)	-0.5	0	0	-0.5
(4,2)	-0.291640625	-0.19250000000000006	0	0
(4,3)	2.7724365234374995	-0.5	-0.5	-0.5
(4,4)	-0.75	-0.75	-0.08413452148437511	-0.5
(4,5)	0	0	-0.75	0.9624999999999999
(5,1)	-0.75	-0.75	0	0
(5,2)	-0.5	-0.9375	0	0
(5,3)	-0.6853125	-0.84125	-0.875	0
(5,4)	-0.5	1.31875	0	0
(5,5)	0	0	0	0


x = 1
		N	E	W	S
(1,1)	0	-0.984375	0	-0.96875
(1,2)	0	-0.96875	-0.875	-0.96875
(1,3)	0	-0.875	-0.875	-0.9375
(1,4)	0	-0.3751806640625	-0.5	-0.75
(1,5)	0	0	-0.5	2.7658447265624995
(2,1)	-0.9375	-0.875	0	-0.9375
(2,2)	-0.9375	-0.875	-0.875	-0.9375
(2,3)	-0.9375	-0.875	-0.875	-0.875
(2,4)	-0.75	-0.5	-0.75	-0.875
(2,5)	-0.18606445312500008	0	-0.5	-0.16676006317138684
(3,1)	-0.875	-0.875	0	-0.875
(3,2)	-0.875	-0.875	-0.875	-0.75
(3,3)	-0.9375	-0.875	-0.75	-0.5132812499999999
(3,4)	-0.75	-0.5700000000000001	-0.75	-0.75
(3,5)	2.7780212402343745	0	-0.5	-0.75
(4,1)	-0.75	-0.5	0	0.22499999999999998
(4,2)	-0.75	-0.5	-0.75	-0.75
(4,3)	0	-0.75	-0.75	1.80625
(4,4)	-0.5	-0.5	-0.5700000000000001	-0.58828125
(4,5)	-0.24727294921875004	0	-0.5	-0.5
(5,1)	0	0	0	0
(5,2)	-0.75	0	0.9624999999999999	0
(5,3)	0	-0.252421875	-0.5	0
(5,4)	-0.5	-0.5	2.565625	0
(5,5)	-0.875	0	-0.875	0


step :	500
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.5	0.22499999999999998	0
(1,3)	0	-0.5	-0.875	-0.5
(1,4)	0	-0.9375	-0.875	-0.9375
(1,5)	0	0	-0.96875	-0.984375
(2,1)	1.6875	0	0	-0.5
(2,2)	0	0	-0.5	0
(2,3)	-0.5	-0.5	-0.5	2.5511718749999996
(2,4)	-0.96875	-0.75	-0.875	-0.579140625
(2,5)	-0.984375	0	-0.984375	-0.96875
(3,1)	-0.6056250000000001	0	0	0
(3,2)	0	2.430859375	0	0
(3,3)	-0.35000000000000003	-0.579140625	-0.43746093750000004	-0.1672811126708985
(3,4)	-0.5	-0.75	1.95859375	-0.75
(3,5)	-0.9375	0	-0.75	-0.355625
(4,1)	-0.5	0	0	-0.5
(4,2)	-0.291640625	-0.19250000000000006	0	0
(4,3)	2.777413940429687	-0.75	-0.5	-0.5
(4,4)	-0.75	-0.75	-0.08413452148437511	-0.5521875
(4,5)	0	0	-0.75	0.9624999999999999
(5,1)	-0.75	-0.75	0	0
(5,2)	-0.5	-0.9375	0	0
(5,3)	-0.6853125	-0.84125	-0.875	0
(5,4)	-0.5	1.9875	0	0
(5,5)	0	0	0	0


x = 1
		N	E	W	S
(1,1)	0	-0.984375	0	-0.96875
(1,2)	0	-0.96875	-0.875	-0.96875
(1,3)	0	-0.875	-0.875	-0.9375
(1,4)	0	-0.27110183715820324	-0.5	-0.75
(1,5)	0	0	-0.75	2.7773574829101557
(2,1)	-0.9375	-0.9375	0	-0.9375
(2,2)	-0.9375	-0.9375	-0.9375	-0.9375
(2,3)	-0.9375	-0.6437109375000001	-0.9375	-0.9375
(2,4)	-0.75	2.368359375	-0.875	-0.875
(2,5)	-0.16774757385253924	0	-0.5582812500000001	-0.16656250012873902
(3,1)	-0.875	-0.875	0	-0.875
(3,2)	-0.875	-0.875	-0.875	-0.75
(3,3)	-0.96875	-0.875	-0.75	-0.5132812499999999
(3,4)	-0.75	-0.26742965745739655	-0.75	-0.75
(3,5)	2.7781249999876305	0	-0.75	-0.9375
(4,1)	-0.75	-0.5	0	0.22499999999999998
(4,2)	-0.75	-0.5	-0.75	-0.75
(4,3)	0	-0.875	-0.75	1.80625
(4,4)	-0.75	-0.75	-0.5700000000000001	-0.58828125
(4,5)	-0.18674205780029313	0	-0.75	-0.5
(5,1)	0	0	0	0
(5,2)	-0.75	0	0.9624999999999999	0
(5,3)	-0.2290625	-0.252421875	-0.5	0
(5,4)	-0.5	-0.5	2.671875	0
(5,5)	-0.875	0	-0.5526562500000001	0


step :	600
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.5	0.22499999999999998	0
(1,3)	0	-0.5	-0.875	-0.5
(1,4)	0	-0.9375	-0.875	-0.9375
(1,5)	0	0	-0.96875	-0.984375
(2,1)	1.6875	0	0	-0.5
(2,2)	0	0	-0.5	0
(2,3)	-0.5	-0.5	-0.5	2.5511718749999996
(2,4)	-0.96875	-0.75	-0.875	-0.579140625
(2,5)	-0.984375	0	-0.984375	-0.984375
(3,1)	-0.6056250000000001	-0.13537109375000006	0	-0.5
(3,2)	0	2.6913085937499996	0	0
(3,3)	-0.35000000000000003	-0.579140625	-0.328056640625	-0.16656528495252143
(3,4)	-0.5	-0.75	1.95859375	-0.75
(3,5)	-0.96875	0	-0.75	-0.5334375
(4,1)	-0.875	-0.875	0	-0.75
(4,2)	-0.291640625	-0.17310062110424052	-0.5	-0.9375
(4,3)	2.778123611211776	-0.9375	-0.75	-0.984375
(4,4)	-0.75	-0.7306250000000001	-0.12540184020996106	-0.5521875
(4,5)	-0.5	0	-0.75	2.5511718749999996
(5,1)	-0.984375	-0.96875	0	0
(5,2)	-0.9375	-0.96875	-0.96875	0
(5,3)	-0.19898999959230432	-0.84125	-0.984375	0
(5,4)	-0.5	2.6792968749999995	-0.5	0
(5,5)	-0.26109375	0	-0.21544921875000012	0


x = 1
		N	E	W	S
(1,1)	0	-0.984375	0	-0.96875
(1,2)	0	-0.96875	-0.875	-0.96875
(1,3)	0	-0.875	-0.875	-0.9375
(1,4)	0	-0.27110183715820324	-0.5	-0.75
(1,5)	0	0	-0.75	2.777741241455078
(2,1)	-0.9375	-0.9375	0	-0.96875
(2,2)	-0.9375	-0.9375	-0.96875	-0.9375
(2,3)	-0.9375	-0.46660156250000007	-0.96875	-0.9375
(2,4)	-0.75	2.368359375	-0.96875	-0.875
(2,5)	-0.16774757385253924	0	-0.42388671875000006	-0.16656250006622494
(3,1)	-0.875	-0.875	0	-0.90375
(3,2)	-0.875	-0.875	-0.875	-0.75
(3,3)	-0.96875	-0.875	-0.75	-0.5132812499999999
(3,4)	-0.75	-0.26742965745739655	-0.75	-0.75
(3,5)	2.778124999993815	0	-0.75	-0.9375
(4,1)	-0.75	-0.5	0	1.31875
(4,2)	-0.75	-0.5	-0.75	-0.75
(4,3)	0	-0.875	-0.75	1.80625
(4,4)	-0.75	-0.75	-0.5700000000000001	-0.58828125
(4,5)	-0.18674205780029313	0	-0.75	-0.5
(5,1)	0	0	0	0
(5,2)	-0.75	0	0.9624999999999999	0
(5,3)	-0.2290625	-0.252421875	-0.5	0
(5,4)	-0.5	-0.5	2.671875	0
(5,5)	-0.875	0	-0.5526562500000001	0


step :	700
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.5	0.22499999999999998	0
(1,3)	0	-0.5	-0.875	-0.5
(1,4)	0	-0.9375	-0.875	-0.9375
(1,5)	0	0	-0.96875	-0.984375
(2,1)	1.6875	0	0	-0.5
(2,2)	0	0	-0.5	0
(2,3)	-0.5	-0.5	-0.5	2.6646484374999995
(2,4)	-0.96875	-0.75	-0.875	-0.579140625
(2,5)	-0.984375	0	-0.984375	-0.984375
(3,1)	-0.6056250000000001	-0.13537109375000006	0	-0.5
(3,2)	0	2.7347167968749995	0	0
(3,3)	-0.29232421875000003	-0.299912109375	-0.26033203125000004	-0.16656250000908668
(3,4)	-0.5	-0.75	2.6756835937499996	-0.875
(3,5)	-0.96875	0	-0.75	-0.5334375
(4,1)	-0.875	-0.875	0	-0.75
(4,2)	-0.291640625	-0.16737981884547204	-0.5	-0.9375
(4,3)	2.778124999998675	-0.99951171875	-0.9375	-0.9990234375
(4,4)	-0.75	-0.4826367187500001	-0.16624093570436538	-0.3741992187500001
(4,5)	-0.5	0	-0.75	2.72138671875
(5,1)	-0.984375	-0.96875	0	0
(5,2)	-0.96875	-0.96875	-0.96875	0
(5,3)	-0.16757586589763385	-0.5043695068359375	-0.984375	0
(5,4)	-0.75	2.77503662109375	-0.875	0
(5,5)	-0.2308496093750001	0	-0.17010589599609385	0


x = 1
		N	E	W	S
(1,1)	0	-0.984375	0	-0.96875
(1,2)	0	-0.96875	-0.875	-0.96875
(1,3)	0	-0.875	-0.875	-0.9375
(1,4)	0	-0.27110183715820324	-0.5	-0.75
(1,5)	0	0	-0.75	2.777741241455078
(2,1)	-0.9375	-0.9375	0	-0.96875
(2,2)	-0.9375	-0.9375	-0.96875	-0.9375
(2,3)	-0.9375	-0.46660156250000007	-0.96875	-0.9375
(2,4)	-0.75	2.368359375	-0.96875	-0.875
(2,5)	-0.16774757385253924	0	-0.42388671875000006	-0.16656250006622494
(3,1)	-0.875	-0.875	0	-0.90375
(3,2)	-0.875	-0.875	-0.875	-0.75
(3,3)	-0.96875	-0.875	-0.75	-0.5132812499999999
(3,4)	-0.75	-0.26742965745739655	-0.75	-0.75
(3,5)	2.778124999993815	0	-0.75	-0.9375
(4,1)	-0.75	-0.5	0	1.31875
(4,2)	-0.75	-0.5	-0.75	-0.75
(4,3)	0	-0.875	-0.75	1.80625
(4,4)	-0.75	-0.75	-0.5700000000000001	-0.58828125
(4,5)	-0.18674205780029313	0	-0.75	-0.5
(5,1)	0	0	0	0
(5,2)	-0.75	0	0.9624999999999999	0
(5,3)	-0.2290625	-0.252421875	-0.5	0
(5,4)	-0.5	-0.5	2.671875	0
(5,5)	-0.875	0	-0.5526562500000001	0


step :	800
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.5	1.440625	0
(1,3)	0	-0.5	-0.875	-0.5
(1,4)	0	-0.9375	-0.875	-0.9375
(1,5)	0	0	-0.96875	-0.984375
(2,1)	1.6875	0	0	-0.5
(2,2)	-0.46625	0	-0.5	0
(2,3)	-0.5	-0.875	-0.75	2.72138671875
(2,4)	-0.96875	-0.75	-0.875	-0.2725881958007812
(2,5)	-0.984375	0	-0.984375	-0.984375
(3,1)	-0.6056250000000001	-0.13537109375000006	0	-0.5
(3,2)	0	2.7564208984375	0	0
(3,3)	-0.1914440917968751	-0.2075830078125001	-0.21995849609375012	-0.1665625000000866
(3,4)	-0.5	-0.875	2.7717224121093746	-0.875
(3,5)	-0.96875	0	-0.75	-0.35851074218750006
(4,1)	-0.875	-0.875	0	-0.75
(4,2)	-0.291640625	-0.16676682971147058	-0.5	-0.9375
(4,3)	2.778124999999995	-0.9998779296875	-0.984375	-0.99951171875
(4,4)	-0.47364746093750004	-0.4826367187500001	-0.16640171785218588	-0.3741992187500001
(4,5)	-0.5	0	-0.75	2.749755859375
(5,1)	-0.984375	-0.96875	0	0
(5,2)	-0.96875	-0.984375	-0.96875	0
(5,3)	-0.16681584147442724	-0.5043695068359375	-0.9921875	0
(5,4)	-0.75	2.7781189680099487	-0.9375	0
(5,5)	-0.2308496093750001	0	-0.1665750083327294	0


x = 1
		N	E	W	S
(1,1)	0	-0.9921875	0	-0.984375
(1,2)	0	-0.984375	-0.875	-0.96875
(1,3)	0	-0.9375	-0.875	-0.9375
(1,4)	0	-0.21888973236083992	-0.5	-0.51974609375
(1,5)	0	0	-0.875	2.777741241455078
(2,1)	-0.96875	-0.9375	0	-0.96875
(2,2)	-0.9375	-0.9375	-0.96875	-0.9375
(2,3)	-0.9375	-0.46660156250000007	-0.96875	-0.9375
(2,4)	-0.75	2.5732421875	-0.96875	-0.875
(2,5)	-0.16774757385253924	0	-0.32595703125000003	-0.1665625000012088
(3,1)	-0.875	-0.875	0	-0.90375
(3,2)	-0.875	-0.875	-0.875	-0.75
(3,3)	-0.96875	-0.875	-0.75	-0.5132812499999999
(3,4)	-0.75	-0.21699607872916216	-0.75	-0.75
(3,5)	2.7781249999999034	0	-0.875	-0.984375
(4,1)	-0.75	-0.5	0	1.31875
(4,2)	-0.75	-0.5	-0.75	-0.75
(4,3)	0	-0.875	-0.75	1.80625
(4,4)	-0.75	-0.75	-0.5700000000000001	-0.58828125
(4,5)	-0.1716073894507691	0	-0.75	-0.5
(5,1)	0	0	0	0
(5,2)	-0.75	0	0.9624999999999999	0
(5,3)	-0.2290625	-0.252421875	-0.5	0
(5,4)	-0.5	-0.5	2.671875	0
(5,5)	-0.875	0	-0.5526562500000001	0


Terminal state reached at this iteration
step :	709
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.5	1.440625	0
(1,3)	0	-0.5	-0.875	-0.5
(1,4)	0	-0.9375	-0.875	-0.9375
(1,5)	0	0	-0.96875	-0.984375
(2,1)	1.6875	0	0	-0.5
(2,2)	-0.46625	0	-0.5	0
(2,3)	-0.5	-0.875	-0.75	2.72138671875
(2,4)	-0.96875	-0.75	-0.875	-0.2725881958007812
(2,5)	-0.984375	0	-0.984375	-0.984375
(3,1)	-0.6056250000000001	-0.13537109375000006	0	-0.5
(3,2)	0	2.7564208984375	0	0
(3,3)	-0.1914440917968751	-0.2075830078125001	-0.21995849609375012	-0.1665625000000866
(3,4)	-0.5	-0.875	2.7717224121093746	-0.875
(3,5)	-0.96875	0	-0.75	-0.35851074218750006
(4,1)	-0.875	-0.875	0	-0.75
(4,2)	-0.291640625	-0.16676682971147058	-0.5	-0.9375
(4,3)	2.778124999999995	-0.9998779296875	-0.984375	-0.99951171875
(4,4)	-0.47364746093750004	-0.4826367187500001	-0.16640171785218588	-0.3741992187500001
(4,5)	-0.5	0	-0.75	2.749755859375
(5,1)	-0.984375	-0.96875	0	0
(5,2)	-0.96875	-0.984375	-0.96875	0
(5,3)	-0.16681584147442724	-0.5043695068359375	-0.9921875	0
(5,4)	-0.75	2.7781189680099487	-0.9375	0
(5,5)	-0.2308496093750001	0	-0.1665750083327294	0


x = 1
		N	E	W	S
(1,1)	0	-0.9921875	0	-0.984375
(1,2)	0	-0.984375	-0.875	-0.96875
(1,3)	0	-0.9375	-0.875	-0.9375
(1,4)	0	-0.21888973236083992	-0.5	-0.51974609375
(1,5)	0	0	-0.875	2.777741241455078
(2,1)	-0.96875	-0.9375	0	-0.96875
(2,2)	-0.9375	-0.9375	-0.96875	-0.9375
(2,3)	-0.9375	-0.46660156250000007	-0.96875	-0.9375
(2,4)	-0.75	2.5732421875	-0.96875	-0.9375
(2,5)	-0.16774757385253924	0	-0.32595703125000003	-0.1665625000012088
(3,1)	-0.875	-0.875	0	-0.90375
(3,2)	-0.875	-0.875	-0.875	-0.75
(3,3)	-0.96875	-0.875	-0.75	-0.5132812499999999
(3,4)	-0.75	-0.21699607872916216	-0.75	-0.875
(3,5)	2.7781249999999034	0	-0.875	-0.984375
(4,1)	-0.75	-0.5	0	1.31875
(4,2)	-0.75	-0.5	-0.75	-0.75
(4,3)	0	-0.875	-0.75	2.53515625
(4,4)	-0.75	-0.75	-0.5140625000000001	-0.58828125
(4,5)	-0.1716073894507691	0	-0.75	-0.5
(5,1)	0	0	0	0
(5,2)	-0.75	0	1.809375	0
(5,3)	-0.27070312500000004	-0.252421875	-0.6056250000000001	0
(5,4)	-0.5	-0.5	2.671875	0
(5,5)	-0.875	0	-0.5526562500000001	0


step :	900
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.5	1.440625	0
(1,3)	0	-0.5	-0.875	-0.34179199218750006
(1,4)	0	-0.9375	-0.9375	-0.9375
(1,5)	0	0	-0.984375	-0.984375
(2,1)	1.6875	0	0	-0.5
(2,2)	-0.46625	0	-0.5	0
(2,3)	-0.5	-0.9375	-0.75	2.852490234375
(2,4)	-0.96875	-0.75	-0.875	-0.19450950622558602
(2,5)	-0.984375	0	-0.984375	-0.984375
(3,1)	-0.6056250000000001	-0.13537109375000006	0	-0.5
(3,2)	0	2.861248779296875	0	0
(3,3)	-0.17243865966796884	-0.18755294799804703	-0.17431213378906257	-0.13126196861267114
(3,4)	-0.75	-0.875	2.774923706054687	-0.875
(3,5)	-0.96875	0	-0.75	-0.2209326171875
(4,1)	-0.875	-0.875	0	-0.75
(4,2)	-0.291640625	-0.1551878011778681	-0.5	-0.9375
(4,3)	2.89617280960083	-0.99993896484375	-0.9921875	-0.9998779296875
(4,4)	-0.47364746093750004	-0.32885498046875006	-0.15391374955109302	-0.3741992187500001
(4,5)	-0.875	0	-0.875	2.749755859375
(5,1)	-0.984375	-0.96875	0	0
(5,2)	-0.984375	-0.984375	-0.96875	0
(5,3)	-0.13760924410506936	-0.5043695068359375	-0.99609375	0
(5,4)	-0.75	2.7781189680099487	-0.9375	0
(5,5)	-0.2308496093750001	0	-0.1665750083327294	0


x = 1
		N	E	W	S
(1,1)	0	-0.9921875	0	-0.984375
(1,2)	0	-0.984375	-0.875	-0.96875
(1,3)	0	-0.9375	-0.875	-0.9375
(1,4)	0	-0.21888973236083992	-0.5	-0.51974609375
(1,5)	0	0	-0.875	2.777741241455078
(2,1)	-0.96875	-0.9375	0	-0.96875
(2,2)	-0.9375	-0.9375	-0.96875	-0.96875
(2,3)	-0.9375	-0.46660156250000007	-0.96875	-0.9375
(2,4)	-0.75	2.5732421875	-0.96875	-0.9375
(2,5)	-0.16774757385253924	0	-0.32595703125000003	-0.1665625000012088
(3,1)	-0.875	-0.875	0	-0.90375
(3,2)	-0.9375	-0.9375	-0.875	-0.9375
(3,3)	-0.96875	-0.875	-0.9375	-0.17906250000000012
(3,4)	-0.75	-0.21699607872916216	-0.75	-0.875
(3,5)	2.7781249999999034	0	-0.875	-0.984375
(4,1)	-0.75	-0.5	0	1.31875
(4,2)	-0.875	-0.3697265625	-0.75	-0.75
(4,3)	0	-0.9375	-0.75	2.8695556640624997
(4,4)	-0.75	-0.75	-0.3448535156250001	-0.58828125
(4,5)	-0.1716073894507691	0	-0.75	-0.5
(5,1)	0	0	0	0
(5,2)	-0.75	0	1.809375	0
(5,3)	-0.27070312500000004	-0.252421875	-0.6056250000000001	0
(5,4)	-0.5	-0.5	2.671875	0
(5,5)	-0.875	0	-0.5526562500000001	0


step :	1000
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.5	1.440625	0
(1,3)	0	-0.5	-0.875	-0.34179199218750006
(1,4)	0	-0.9375	-0.9375	-0.9375
(1,5)	0	0	-0.984375	-0.984375
(2,1)	1.6875	0	0	-0.5
(2,2)	-0.46625	0	-0.5	0
(2,3)	-0.5	-0.96875	-0.75	2.852490234375
(2,4)	-0.96875	-0.75	-0.875	-0.16509981155395514
(2,5)	-0.984375	0	-0.984375	-0.984375
(3,1)	-0.6056250000000001	-0.13849822998046882	0	-0.5
(3,2)	0	2.8874557495117186	0	-0.5
(3,3)	-0.15834579467773444	-0.14501518249511725	-0.1553480529785157	-0.13114259290334312
(3,4)	-0.75	-0.875	2.881032943725586	-0.9375
(3,5)	-0.96875	0	-0.75	-0.2209326171875
(4,1)	-0.9375	-0.875	0	-0.875
(4,2)	-0.21663299560546878	-0.1371539281551432	-0.5	-0.9375
(4,3)	2.8961914051149504	-0.9999961853027344	-0.99609375	-0.99993896484375
(4,4)	-0.47364746093750004	-0.251964111328125	-0.13398902903563228	-0.2703817641735078
(4,5)	-0.875	0	-0.875	2.7944091796875
(5,1)	-0.99609375	-0.9921875	0	0
(5,2)	-0.9921875	-0.984375	-0.984375	0
(5,3)	-0.13437592201150883	-0.5043695068359375	-0.99609375	0
(5,4)	-0.75	2.778121984004974	-0.9375	0
(5,5)	-0.2308496093750001	0	-0.1665750083327294	0


x = 1
		N	E	W	S
(1,1)	0	-0.9921875	0	-0.984375
(1,2)	0	-0.984375	-0.875	-0.96875
(1,3)	0	-0.9375	-0.875	-0.9375
(1,4)	0	-0.21888973236083992	-0.5	-0.51974609375
(1,5)	0	0	-0.875	2.777741241455078
(2,1)	-0.96875	-0.9375	0	-0.96875
(2,2)	-0.9375	-0.9375	-0.96875	-0.96875
(2,3)	-0.9375	-0.46660156250000007	-0.96875	-0.9375
(2,4)	-0.75	2.5732421875	-0.96875	-0.9375
(2,5)	-0.16774757385253924	0	-0.32595703125000003	-0.1665625000012088
(3,1)	-0.875	-0.875	0	-0.90375
(3,2)	-0.9375	-0.9375	-0.875	-0.9375
(3,3)	-0.96875	-0.875	-0.9375	-0.17906250000000012
(3,4)	-0.75	-0.21699607872916216	-0.75	-0.875
(3,5)	2.7781249999999034	0	-0.875	-0.984375
(4,1)	-0.75	-0.5	0	1.31875
(4,2)	-0.875	-0.19141284942626957	-0.75	-0.75
(4,3)	0	-0.9375	-0.9375	2.89608736038208
(4,4)	-0.75	-0.75	-0.23999572753906256	-0.58828125
(4,5)	-0.1716073894507691	0	-0.875	-0.5
(5,1)	0	0	0	0
(5,2)	-0.75	0	2.56640625	0
(5,3)	-0.13248260498046885	-0.252421875	-0.4216406250000001	0
(5,4)	-0.5	-0.5	2.784033203125	0
(5,5)	-0.9375	0	-0.37554687500000006	0


step :	1100
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.5	1.440625	0
(1,3)	0	-0.5	-0.875	-0.24302246093750005
(1,4)	0	-0.9375	-0.9375	-0.9375
(1,5)	0	0	-0.984375	-0.984375
(2,1)	1.6875	0	0	-0.5
(2,2)	-0.46625	0	-0.5	0
(2,3)	-0.75	-0.96875	-0.75	2.88526611328125
(2,4)	-0.96875	-0.75	-0.875	-0.16509981155395514
(2,5)	-0.984375	0	-0.984375	-0.984375
(3,1)	-0.6056250000000001	-0.13849822998046882	0	-0.5
(3,2)	0	2.8940074920654295	0	-0.5
(3,3)	-0.14449855804443365	-0.13214453935623177	-0.1445556640625001	-0.13114257812507987
(3,4)	-0.75	-0.875	2.895717704296112	-0.96875
(3,5)	-0.96875	0	-0.75	-0.2209326171875
(4,1)	-0.9375	-0.875	0	-0.875
(4,2)	-0.17454296112060552	-0.1371539281551432	-0.5	-0.9375
(4,3)	2.896191406249991	-0.9999961853027344	-0.998046875	-0.9999847412109375
(4,4)	-0.47364746093750004	-0.2068206787109375	-0.13398902903563228	-0.2703817641735078
(4,5)	-0.875	0	-0.875	2.83197021484375
(5,1)	-0.99609375	-0.99609375	0	0
(5,2)	-0.9921875	-0.9921875	-0.984375	0
(5,3)	-0.13154674611615497	-0.5043695068359375	-0.99609375	0
(5,4)	-0.75	2.778121984004974	-0.9375	0
